,Model,2019_04,2019_03,2019_02,2019_01,2018_12,2018_11,2018_10,2018_09,2018_08,2018_07,2018_06,2018_05,2018_04,2018_03,2018_02,2018_01,2017_12,2017_11,2017_10,2017_09,2017_08,2017_07,2017_06,2017_05,2017_04,2017_03,2017_02,2017_01,2016_12,2016_11,2016_10,2016_09,2016_08,2016_07,2016_06,2016_05,2016_04,2016_03,2016_02,2016_01,2015_12,2015_11,2015_10,2015_09,2015_08,2015_07,2015_06,2015_05,2015_04,2015_03,2015_02,2015_01,2014_12,2014_11,2014_10,2014_09,2014_08,2014_07,2014_06,2014_05,2014_04,2014_03,2014_02,2014_01,2013_12,2013_11,2013_10,2013_09,2013_08,2013_07,2013_06,2013_05,2013_04,2013_03,2013_02_YTD,2013_01,2012_12,2012_11,2012_10,2012_09,2012_08,2012_07,2012_06,2012_05,2012_04,2012_03,2012_02_YTD,2012_01,2011_12_error,2011_11,2011_10,2011_09,2011_08,2011_07,2011_06,2011_05,2011_04,2011_03,2011_02,2011_01
910.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
911.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
912.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
913.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
914.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
915.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
916.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
917.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
918.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
919.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
920.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
921.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
922.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
923.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
924.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
925.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
926.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
927.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
928.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
929.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
930.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
931.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
932.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
933.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
934.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
935.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
936.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
937.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
938.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
939.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
940.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
941.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
942.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
943.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
944.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
945.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
946.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
947.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
948.0,Cadillac Escalade,,2423,2153,2243,3232,3108,3232,3136,3387,3010,3218,,,3263,2607,1403,2881,2218,2079,2108,1803,1748,2167,,,2862,2446,2197,5472,3492,3441,3750,3037,2883,2960,2943,3007,3238,2867,2002,4659,2981,3151,2809,3080,2932,2512,2661,3237,2758,2377,2766,3740,3237,2143,3518,3535,3894,10455,-4975,1327,1259,1279,1110.0,2311.0,1846.0,1814.0,1754.0,2151,1975,10663.0,-6847.0,1737.0,1944,3166,,2554,1809,1832,1696,2189,1997,1964,1722,1592,1802,3475,,,2247.0,2309.0,2414.0,1934.0,1690.0,1676.0,1786.0,1733.0,1982.0,2202.0,2259.0
